dish_id,total_calories,total_mass,ingredient_names,image_path
dish_1565637608,422.28891,278.0,white rice spinach raw parmesan cheese pork rosemary parsley salt garlic quinoa chicken breast arugula cherry tomatoes wheat berry onions olive oil thyme zucchini pineapple,./data/images/dish_1565637608/rgb.png
dish_1558722103,304.841003,368.0,cherry tomatoes cauliflower apple cantaloupe almonds,./data/images/dish_1558722103/rgb.png
dish_1564503184,97.379997,18.0,bacon,./data/images/dish_1564503184/rgb.png
dish_1561664977,14.57,47.0,green beans,./data/images/dish_1561664977/rgb.png
dish_1558641989,13.75,55.0,cauliflower,./data/images/dish_1558641989/rgb.png
dish_1562784388,465.636475,358.0,shallots apple eggplant corn on the cob pilaf cranberries lemon juice salt arugula parsley pizza olive oil mustard greens garlic bulgur,./data/images/dish_1562784388/rgb.png
dish_1560270537,24.0,48.0,pineapple,./data/images/dish_1560270537/rgb.png
dish_1564516732,26.545507,54.0,carrot olive oil salt pepper,./data/images/dish_1564516732/rgb.png
dish_1559585533,12.95,37.0,broccoli,./data/images/dish_1559585533/rgb.png
dish_1558633221,176.878998,449.0,corn on the cob cherry tomatoes apple cauliflower carrot,./data/images/dish_1558633221/rgb.png
dish_1559245920,14.25,57.0,cauliflower,./data/images/dish_1559245920/rgb.png
dish_1563820834,308.89444,311.0,chicken soy sauce green beans spinach raw olive oil zucchini green onions salt broccoli white rice ginger vinegar squash pizza garlic,./data/images/dish_1563820834/rgb.png
dish_1561662948,293.605499,230.0,mixed greens olive oil parsley lemon juice brown rice corn on the cob vinegar chicken millet chive garlic salt carrot onions rosemary basil green beans chard apple,./data/images/dish_1561662948/rgb.png
dish_1558459020,10.98,61.0,cherry tomatoes,./data/images/dish_1558459020/rgb.png
dish_1558721434,99.900002,350.0,cherry tomatoes carrot cauliflower cantaloupe,./data/images/dish_1558721434/rgb.png
dish_1562785184,290.397949,390.0,salt green onions garlic caesar salad country rice olive oil onions eggplant fish,./data/images/dish_1562785184/rgb.png
dish_1559678127,108.642006,170.0,vinegar parsley eggplant cherry tomatoes salt garlic carrot mixed greens olive oil broccoli cucumbers,./data/images/dish_1559678127/rgb.png
dish_1558372650,57.27,83.0,grapes,./data/images/dish_1558372650/rgb.png
dish_1563827425,60.720001,138.0,caesar salad,./data/images/dish_1563827425/rgb.png
dish_1563220767,265.894379,130.0,pork olive oil arugula white rice salt rosemary garlic onions parsley zucchini,./data/images/dish_1563220767/rgb.png
dish_1562959059,365.76358,216.0,garlic cilantro salt pizza onions lemon juice olive oil jalapenos pepper fish arugula quinoa tomatillo roasted potatoes,./data/images/dish_1562959059/rgb.png
dish_1565378770,319.280365,287.0,pork wheat berry pepper bok choy carrot soy sauce garlic salt sugar white rice olive oil,./data/images/dish_1565378770/rgb.png
dish_1559678651,107.856659,122.0,ketchup jalapenos fish salt bell peppers white rice cilantro shallots lime olive oil kale onions caesar salad,./data/images/dish_1559678651/rgb.png
dish_1562085163,279.929993,144.0,scrambled eggs bacon,./data/images/dish_1562085163/rgb.png
dish_1562008738,64.066612,109.0,arugula chard vinegar cauliflower garlic salt olive oil mustard pecans blueberries,./data/images/dish_1562008738/rgb.png
dish_1562950091,550.981995,290.0,roasted potatoes scrambled eggs sausage,./data/images/dish_1562950091/rgb.png
dish_1565812146,72.94017,93.0,salt walnuts olive oil mustard vinegar chard blueberries arugula pineapple pepper,./data/images/dish_1565812146/rgb.png
dish_1562095340,718.957397,381.0,cucumbers onions olive oil mustard garlic salt sun dried tomatoes spinach raw vinegar pizza,./data/images/dish_1562095340/rgb.png
dish_1561740353,75.42041,96.0,bell peppers garlic strawberries cucumbers mustard salt olive oil vinegar radishes,./data/images/dish_1561740353/rgb.png
dish_1560802048,47.213894,83.0,squash olive oil salt parmesan cheese croutons kale caesar dressing,./data/images/dish_1560802048/rgb.png
dish_1564429744,282.477234,374.0,parsley thyme garlic shallots olive oil lemon juice arugula salt cauliflower quinoa,./data/images/dish_1564429744/rgb.png
dish_1562691409,225.98999,164.0,yam scrambled eggs,./data/images/dish_1562691409/rgb.png
dish_1564516454,311.142975,266.0,snow peas parsley olive oil chive lime salt fish pepper chicken breast white beans arugula onions artichokes garlic bell peppers cherry tomatoes olives,./data/images/dish_1564516454/rgb.png
dish_1562183065,16.5,75.0,mushroom,./data/images/dish_1562183065/rgb.png
dish_1564685183,127.107117,150.0,lime cherry tomatoes salt pepper onions green beans cucumbers vinegar olive oil mixed greens lettuce,./data/images/dish_1564685183/rgb.png
dish_1558724658,138.360001,364.0,brussels sprouts honeydew melons broccoli,./data/images/dish_1558724658/rgb.png
dish_1561579902,406.397736,247.0,olive oil rosemary lemon juice butter pepper chard spinach cooked shallots chicken millet bok choy walnuts mushroom wheat berry thyme onions basil olives salt garlic white wine mustard blueberries beef arugula vinegar oregano cream,./data/images/dish_1561579902/rgb.png
dish_1561492228,648.180298,488.0,cherry tomatoes blueberries jalapenos vinegar pepper chicken parsley salt lemon juice tomatoes mustard olive oil chive shallots spinach raw chard radishes millet bell peppers garlic fish fried rice onions wheat berry,./data/images/dish_1561492228/rgb.png
dish_1558629715,100.539993,247.0,apple cauliflower mixed greens,./data/images/dish_1558629715/rgb.png
dish_1561736736,356.080017,145.0,scrambled eggs bacon,./data/images/dish_1561736736/rgb.png
dish_1558113154,37.259998,54.0,grapes,./data/images/dish_1558113154/rgb.png
dish_1561392430,208.746002,149.0,sausage broccoli strawberries,./data/images/dish_1561392430/rgb.png
dish_1562872981,268.319641,288.0,lime salt couscous carrot olive oil nopales sour cream arugula jicama corn fish cherry tomatoes parsley garlic chive pepper,./data/images/dish_1562872981/rgb.png
dish_1559846528,322.726013,267.0,pears broccoli almonds,./data/images/dish_1559846528/rgb.png
dish_1568666230,55.800003,268.0,lettuce broccoli,./data/images/dish_1568666230/rgb.png
dish_1563551006,357.669189,213.0,scrambled eggs cheese bacon roasted potatoes country rice,./data/images/dish_1563551006/rgb.png
dish_1566936266,220.955551,146.0,spinach cooked shallots wine lemon juice olive oil chicken thighs squash eggplant quinoa mushroom salt garlic,./data/images/dish_1566936266/rgb.png
dish_1568044496,35.400002,118.0,watermelon,./data/images/dish_1568044496/rgb.png
dish_1561146758,232.5,93.0,bagels,./data/images/dish_1561146758/rgb.png
dish_1561753400,354.682678,178.0,cheese salmon olive oil tortilla salt garlic pepper brown rice arugula thyme chicken thighs onions tomatoes cilantro chili,./data/images/dish_1561753400/rgb.png
dish_1568060501,548.655457,413.0,tomatoes cherry tomatoes garlic lemon juice cucumbers mustard greens olive oil parsley rosemary lime fried rice mangos white rice pork zucchini jalapenos arugula onions cilantro salt,./data/images/dish_1568060501/rgb.png
dish_1559062005,113.909996,30.0,turkey bacon,./data/images/dish_1559062005/rgb.png
dish_1563305047,1032.31189,806.0,salt broccoli parsley lemon juice kale green onions orange juice wheat berry eggplant tofu pepper beef soy sauce garlic shallots chili onions thyme olive oil vinegar spinach raw carrot chicken white rice,./data/images/dish_1563305047/rgb.png
dish_1566502315,577.184631,495.0,white rice pork soy sauce chard brown rice lemon juice parsley olive oil caesar salad carrot chive salt pepper bok choy chicken rosemary basil garlic sugar,./data/images/dish_1566502315/rgb.png
dish_1561392710,31.800001,106.0,watermelon,./data/images/dish_1561392710/rgb.png
dish_1567612986,340.226349,524.0,egg whites sweet potato olive oil,./data/images/dish_1567612986/rgb.png
dish_1562777099,303.718628,306.0,salt pepper strawberries sweet potato scrambled eggs olive oil brussels sprouts,./data/images/dish_1562777099/rgb.png
dish_1563480476,517.897095,332.0,salmon salt lime chili onions lemon juice olive oil ginger jalapenos spinach raw brown rice cilantro shallots garlic,./data/images/dish_1563480476/rgb.png
dish_1565727738,2.52,9.0,mixed greens,./data/images/dish_1565727738/rgb.png
dish_1565637162,581.508667,286.0,garlic salt pasta salad rosemary zucchini onions parsley olive oil pork arugula white rice,./data/images/dish_1565637162/rgb.png
dish_1558027164,162.299988,30.0,bacon,./data/images/dish_1558027164/rgb.png
dish_1558457665,273.204987,325.0,cantaloupe sweet potato eggs cauliflower,./data/images/dish_1558457665/rgb.png
dish_1566330428,290.690887,228.0,vinegar beef millet bok choy cauliflower spinach cooked shallots salt onions olive oil,./data/images/dish_1566330428/rgb.png
dish_1561481606,354.089996,141.0,bacon scrambled eggs,./data/images/dish_1561481606/rgb.png
dish_1562963676,397.818726,350.0,green onions vinegar radishes roasted potatoes olive oil carrot soy sauce caesar salad mixed greens cabbage pizza rice noodles garlic,./data/images/dish_1562963676/rgb.png
dish_1558381819,22.1,65.0,tomatoes,./data/images/dish_1558381819/rgb.png
dish_1565207727,314.77124,231.0,green onions garlic cilantro broccoli olive oil kale vinegar white rice pineapple fish salt pizza lemon juice country rice onions chicken thighs,./data/images/dish_1565207727/rgb.png
dish_1568056217,480.779968,427.0,carrot chicken onions cherry tomatoes olives,./data/images/dish_1568056217/rgb.png
dish_1559845399,107.18,178.0,potatoes mandarin oranges strawberries,./data/images/dish_1559845399/rgb.png
dish_1561393649,271.540009,359.0,berries pineapple cottage cheese,./data/images/dish_1561393649/rgb.png
dish_1563476408,990.400024,513.0,salmon garlic shallots chili lemon juice onions olive oil cream jalapenos brown rice wine pasta cilantro lime brownies salt mushroom ginger spinach raw beef sour cream thyme,./data/images/dish_1563476408/rgb.png
dish_1564518454,164.858002,62.0,cheese pizza,./data/images/dish_1564518454/rgb.png
dish_1562873002,278.261444,307.0,chive cherry tomatoes green beans parsley olive oil sour cream carrot salt fish pepper corn jicama nopales arugula garlic lime couscous,./data/images/dish_1562873002/rgb.png
dish_1565637123,229.710007,114.0,pasta salad,./data/images/dish_1565637123/rgb.png
dish_1560543704,140.009995,161.0,roasted potatoes cauliflower,./data/images/dish_1560543704/rgb.png
dish_1559238566,62.130001,109.0,berries,./data/images/dish_1559238566/rgb.png
dish_1564169340,657.517517,518.0,lemon juice pepper cilantro watermelon tatsoi olive oil cucumbers sandwiches chili tomatoes garlic chicken thighs onions parsley tortilla kale salt cheese,./data/images/dish_1564169340/rgb.png
dish_1560444570,168.720001,114.0,scrambled eggs,./data/images/dish_1560444570/rgb.png
dish_1559846363,154.262009,286.0,broccoli pears mandarin oranges,./data/images/dish_1559846363/rgb.png
dish_1558640614,60.32,116.0,apple,./data/images/dish_1558640614/rgb.png
dish_1565987081,268.069977,288.0,spinach raw chicken cucumbers,./data/images/dish_1565987081/rgb.png
dish_1562958721,125.724831,167.0,olive oil radishes vinegar carrot soy sauce mixed greens garlic cabbage rice noodles green onions,./data/images/dish_1562958721/rgb.png
dish_1562961609,423.541779,186.0,sugar salt pizza pork bok choy white rice soy sauce pepper garlic,./data/images/dish_1562961609/rgb.png
dish_1565640914,774.291992,457.0,olives mixed greens olive oil black beans cucumbers parmesan cheese chicken,./data/images/dish_1565640914/rgb.png
dish_1560455090,60.200001,155.0,celery chicken cucumbers cherry tomatoes baby carrots,./data/images/dish_1560455090/rgb.png
dish_1561392410,187.296005,84.0,sausage broccoli,./data/images/dish_1561392410/rgb.png
dish_1566846997,343.709656,168.0,jalapenos wheat berry pork mayonnaise pepper cabbage carrot garlic lemon juice parsley salt olive oil,./data/images/dish_1566846997/rgb.png
dish_1561062586,121.193924,89.0,shallots garlic white rice arugula parsley mustard greens cranberries olive oil lemon juice salt bulgur apple,./data/images/dish_1561062586/rgb.png
dish_1565799565,240.011719,396.0,sweet potato olive oil egg whites,./data/images/dish_1565799565/rgb.png
dish_1561576887,15.500784,47.0,eggplant olive oil salt,./data/images/dish_1561576887/rgb.png
dish_1559060106,206.369995,195.0,bacon sweet potato strawberries,./data/images/dish_1559060106/rgb.png
dish_1560368712,146.875183,142.0,asparagus mustard lettuce pumpkin seeds salt carrot mixed greens vinegar arugula olive oil,./data/images/dish_1560368712/rgb.png
dish_1565117892,132.599991,102.0,tuna,./data/images/dish_1565117892/rgb.png
dish_1561577678,218.887756,104.0,beef shallots spinach cooked salt olive oil onions vinegar millet bok choy,./data/images/dish_1561577678/rgb.png
dish_1563897439,315.31366,578.0,cantaloupe broccoli egg whites olive oil sweet potato,./data/images/dish_1563897439/rgb.png
dish_1558722842,10.440001,58.0,cherry tomatoes,./data/images/dish_1558722842/rgb.png
dish_1565884766,469.609009,546.0,watermelon waffles egg whites,./data/images/dish_1565884766/rgb.png
dish_1561575170,42.75,171.0,cauliflower,./data/images/dish_1561575170/rgb.png
dish_1563294408,41.5,83.0,pineapple,./data/images/dish_1563294408/rgb.png
dish_1564690194,500.918823,430.0,olive oil onions lemon juice kale lime chickpeas cilantro millet white rice fish steak ketchup lentils parsley salt pears garlic bell peppers shallots jalapenos pepper spinach raw green beans arugula vinegar,./data/images/dish_1564690194/rgb.png
dish_1565369971,221.604736,134.0,green beans bacon olive oil,./data/images/dish_1565369971/rgb.png
dish_1564170542,523.367859,440.0,thyme zucchini olive oil broccoli salt salmon pepper arugula brown rice squash,./data/images/dish_1564170542/rgb.png
dish_1563897870,169.320007,249.0,oatmeal,./data/images/dish_1563897870/rgb.png
dish_1565204931,391.326447,515.0,onions vinegar chicken thighs pineapple white rice caesar salad pepper salt lemon juice garlic olive oil brussels sprouts cilantro kale,./data/images/dish_1565204931/rgb.png
dish_1563812615,402.784088,386.0,mixed greens granola vinaigrette turkey bacon olive oil brussels sprouts pepper salt raspberries blackberries egg whites,./data/images/dish_1563812615/rgb.png
dish_1568055986,54.400002,76.0,olives onions,./data/images/dish_1568055986/rgb.png
dish_1558028772,64.0,192.0,deprecated honeydew melons cantaloupe,./data/images/dish_1558028772/rgb.png
dish_1559846073,39.289997,85.0,mandarin oranges broccoli,./data/images/dish_1559846073/rgb.png
dish_1566835641,312.766815,546.0,sweet potato olive oil egg whites,./data/images/dish_1566835641/rgb.png
dish_1562790295,538.709778,268.0,walnuts salt mustard grilled chicken blueberries olive oil arugula chard vinegar pepper eggplant,./data/images/dish_1562790295/rgb.png
dish_1562871297,124.973,47.0,cheese pizza,./data/images/dish_1562871297/rgb.png
dish_1562690074,263.402344,104.0,mixed greens onions lettuce lime cucumbers olive oil vinegar pepper cherry tomatoes bacon salt,./data/images/dish_1562690074/rgb.png
dish_1568060414,53.598557,146.0,mangos lime cilantro onions mustard greens olive oil arugula cucumbers jalapenos lemon juice salt cherry tomatoes tomatoes,./data/images/dish_1568060414/rgb.png
dish_1562169840,739.663696,389.0,sausage olive oil brussels sprouts mixed greens raspberries salt vinaigrette pepper granola scrambled eggs blackberries,./data/images/dish_1562169840/rgb.png
dish_1558459059,28.98,42.0,grapes,./data/images/dish_1558459059/rgb.png
dish_1559589942,290.348022,179.0,mushroom asparagus pizza,./data/images/dish_1559589942/rgb.png
dish_1561576320,494.797546,383.0,vinaigrette salt chicken white wine wheat berry rosemary mushroom cucumbers onions oregano olive oil lettuce pepper olives cherry tomatoes feta cheese arugula cream butter shallots garlic thyme bell peppers roasted potatoes lemon juice basil,./data/images/dish_1561576320/rgb.png
dish_1565809120,365.630005,502.0,bell peppers onions cherry tomatoes tuna lemon juice carrot,./data/images/dish_1565809120/rgb.png
dish_1562700685,24.200001,110.0,mushroom,./data/images/dish_1562700685/rgb.png
dish_1566333291,549.755615,439.0,spinach cooked salt tomatoes bell peppers onions garlic pepper caesar salad brussels sprouts jalapenos cauliflower millet bok choy shallots olive oil vinegar spinach raw beef chicken cheese pizza,./data/images/dish_1566333291/rgb.png
dish_1565797671,39.239998,102.0,berries watermelon,./data/images/dish_1565797671/rgb.png
dish_1559933834,775.029236,458.0,pepper salmon pears parsley lemon juice lentils vinegar arugula olive oil brussels sprouts chive pickles olives mayonnaise shallots kale mustard cherry tomatoes garlic mixed greens goat cheese salt,./data/images/dish_1559933834/rgb.png
dish_1565640894,464.892029,422.0,mixed greens chicken cucumbers olives black beans parmesan cheese,./data/images/dish_1565640894/rgb.png
dish_1568405306,421.239746,336.0,garlic kale mustard greens caesar dressing spinach raw vinegar salmon croutons tomatoes salt cucumbers olive oil mustard thyme arugula parmesan cheese brown rice tofu pepper,./data/images/dish_1568405306/rgb.png
dish_1563308353,51.465488,140.0,salt carrot eggplant olive oil,./data/images/dish_1563308353/rgb.png
dish_1562686577,556.563965,531.0,chicken apple sausage berries scrambled eggs yam,./data/images/dish_1562686577/rgb.png
dish_1560961107,352.820007,320.0,bagels cream cheese berries sweet potato,./data/images/dish_1560961107/rgb.png
dish_1563475788,39.0,78.0,pineapple,./data/images/dish_1563475788/rgb.png
dish_1562096584,94.99057,90.0,beets olive oil vinegar quinoa artichokes mixed greens garlic parsley salt green beans,./data/images/dish_1562096584/rgb.png
dish_1565799597,258.311707,457.0,egg whites watermelon sweet potato olive oil,./data/images/dish_1565799597/rgb.png
dish_1562959599,403.636139,281.0,soy sauce lettuce cilantro salt mixed greens onions vinegar roasted potatoes white rice carrot pepper quinoa pumpkin seeds sugar garlic olive oil cucumbers jalapenos spinach raw tomatillo arugula lemon juice mustard chard pork bok choy figs fish cherry tomatoes,./data/images/dish_1562959599/rgb.png
dish_1558372771,522.609985,311.0,deprecated grapes sausage almonds,./data/images/dish_1558372771/rgb.png
dish_1565987116,393.419983,397.0,chicken olives spinach raw cucumbers,./data/images/dish_1565987116/rgb.png
dish_1564169932,766.626526,473.0,cilantro pepper parsley lemon juice tatsoi olive oil kale onions chili cheese chicken thighs tortilla tomatoes cucumbers salt garlic,./data/images/dish_1564169932/rgb.png
dish_1564000417,340.35199,128.0,cheese pizza,./data/images/dish_1564000417/rgb.png
dish_1567022180,48.860001,162.0,bell peppers carrot cherry tomatoes,./data/images/dish_1567022180/rgb.png
dish_1562009148,226.547165,210.0,carrot mayonnaise pepper tofu pork wheat berry jalapenos olive oil brussels sprouts lemon juice salt parsley garlic cabbage,./data/images/dish_1562009148/rgb.png
dish_1566416455,372.326599,403.0,thyme white wine basil wheat berry chard eggplant green beans lemon juice parsley chicken arugula mushroom chive fish cherry tomatoes pepper oregano cream butter rosemary garlic shallots olive oil roasted potatoes salt,./data/images/dish_1566416455/rgb.png
dish_1566849295,348.752014,239.0,mixed greens avocado parmesan cheese olives,./data/images/dish_1566849295/rgb.png
dish_1562958603,171.839996,93.0,olives chicken salad chickpeas,./data/images/dish_1562958603/rgb.png
dish_1558457415,60.799999,80.0,sweet potato,./data/images/dish_1558457415/rgb.png
dish_1566419510,273.876984,103.0,cheese pizza,./data/images/dish_1566419510/rgb.png
dish_1558029686,119.019997,22.0,bacon,./data/images/dish_1558029686/rgb.png
dish_1561392386,175.746002,51.0,sausage,./data/images/dish_1561392386/rgb.png
dish_1564685482,851.396545,337.0,millet steak olive oil pizza lime salt mixed greens cherry tomatoes pepper spinach raw vinegar ketchup lettuce cucumbers onions brownies bell peppers,./data/images/dish_1564685482/rgb.png
dish_1562181247,660.094482,220.0,lemon juice vegetable oil thyme garlic salt bacon buttermilk flour chicken parsley,./data/images/dish_1562181247/rgb.png
dish_1559841061,96.389999,99.0,blackberries chicken apple sausage,./data/images/dish_1559841061/rgb.png
dish_1564171996,519.50116,484.0,pepper zucchini garlic brown rice wheat berry arugula olive oil thyme tatsoi kale lemon juice parsley cucumbers squash salmon broccoli salt,./data/images/dish_1564171996/rgb.png
dish_1558641007,23.369999,57.0,carrot,./data/images/dish_1558641007/rgb.png
dish_1561148336,128.098618,68.0,lime tomatoes cheese pizza cilantro lemon juice olive oil mustard greens cucumbers onions jalapenos cherry tomatoes arugula salt mangos,./data/images/dish_1561148336/rgb.png
dish_1565382833,396.63858,228.0,tofu carrot salt pepperoni pizza roasted potatoes pepper olive oil,./data/images/dish_1565382833/rgb.png
dish_1558380804,7.56,27.0,mixed greens,./data/images/dish_1558380804/rgb.png
dish_1558642021,228.899994,421.0,apple corn on the cob cherry tomatoes cauliflower,./data/images/dish_1558642021/rgb.png
dish_1561751897,354.020905,199.0,brown rice arugula salmon thyme olive oil pepper salt,./data/images/dish_1561751897/rgb.png
dish_1562008549,417.129517,405.0,thyme garlic cucumbers parsley brussels sprouts jalapenos mayonnaise wheat berry pork arugula shallots caesar salad pepper salt carrot olive oil cabbage lemon juice quinoa,./data/images/dish_1562008549/rgb.png
dish_1558725193,763.092041,132.0,almonds,./data/images/dish_1558725193/rgb.png
dish_1561661479,242.17569,166.0,salt garlic sugar soy sauce bok choy pork pepper white rice cucumbers,./data/images/dish_1561661479/rgb.png
dish_1568319899,627.65625,377.0,pizza shallots olive oil bell peppers lemon juice cilantro lime salmon green beans vinegar spinach raw mustard cucumbers onions jalapenos garlic salt chili radishes ginger brown rice,./data/images/dish_1568319899/rgb.png
dish_1559059924,108.199997,20.0,bacon,./data/images/dish_1559059924/rgb.png
dish_1562602945,308.372284,492.0,greek yogurt milk watermelon sweet potato egg whites strawberries berries chia seeds,./data/images/dish_1562602945/rgb.png
dish_1556573514,6.44,23.0,mixed greens,./data/images/dish_1556573514/rgb.png
dish_1562603813,475.959991,146.0,hash browns,./data/images/dish_1562603813/rgb.png
dish_1568666329,743.76001,594.0,artichokes olive oil lettuce broccoli chicken,./data/images/dish_1568666329/rgb.png
dish_1559239912,60.16,128.0,orange,./data/images/dish_1559239912/rgb.png
dish_1559243887,289.050018,50.0,almonds,./data/images/dish_1559243887/rgb.png
dish_1558640311,105.879997,276.0,grapes cantaloupe cherry tomatoes,./data/images/dish_1558640311/rgb.png
dish_1562876732,350.566833,291.0,parsley cheese pizza garlic rosemary zucchini thyme olive oil caesar salad spinach raw green beans salt basil lemon juice country rice squash wheat berry pepper chicken,./data/images/dish_1562876732/rgb.png
dish_1563294491,146.979996,328.0,pineapple grapes strawberries watermelon,./data/images/dish_1563294491/rgb.png
dish_1558628760,231.314499,198.0,berries yam sweet potato bacon,./data/images/dish_1558628760/rgb.png
dish_1565721828,129.225006,239.0,zucchini chayote squash roasted potatoes,./data/images/dish_1565721828/rgb.png
dish_1562085132,91.970001,17.0,bacon,./data/images/dish_1562085132/rgb.png
dish_1561574623,117.602783,152.0,arugula eggplant rosemary salt shallots white wine pepper basil lemon juice oregano olive oil thyme cream butter garlic chicken wheat berry mushroom,./data/images/dish_1561574623/rgb.png
dish_1560367193,131.041962,317.0,onions olive oil salt honeydew melons green onions garlic cherry tomatoes fish asparagus mushroom country rice tofu,./data/images/dish_1560367193/rgb.png
dish_1562699612,98.391266,74.0,brown rice quinoa olive oil,./data/images/dish_1562699612/rgb.png
dish_1560369255,132.666138,61.0,brown rice pork salt vinegar cherry tomatoes pepper basil garlic parsley shallots onions broccoli lemon juice olive oil,./data/images/dish_1560369255/rgb.png
dish_1565021675,331.581451,575.0,sweet potato egg whites honeydew melons olive oil,./data/images/dish_1565021675/rgb.png
dish_1562872396,179.563156,186.0,thyme garlic lemon juice zucchini wheat berry pepper salt olive oil basil rosemary parsley spinach raw squash chicken bok choy,./data/images/dish_1562872396/rgb.png
dish_1559241099,201.346771,382.0,salt pepper olive oil carrot orange pears,./data/images/dish_1559241099/rgb.png
dish_1562602589,365.276001,106.0,sausage,./data/images/dish_1562602589/rgb.png
dish_1560802853,136.532196,118.0,pepper parmesan cheese spinach raw squash olive oil parsley lemon juice salt garlic white rice chicken breast cherry tomatoes wheat berry thyme kale bulgur chickpeas,./data/images/dish_1560802853/rgb.png
dish_1562603867,1049.11731,369.0,mixed greens hash browns raspberries blackberries sausage vinaigrette granola,./data/images/dish_1562603867/rgb.png
dish_1558382263,356.629974,425.0,olives chicken avocado spinach raw tomatoes broccoli green beans,./data/images/dish_1558382263/rgb.png
dish_1560367333,291.633301,427.0,olive oil mushroom vinegar fish chicken carrot mixed greens garlic cucumbers country rice arugula beets tofu cherry tomatoes asparagus pumpkin seeds honeydew melons green onions onions salt lettuce mustard,./data/images/dish_1560367333/rgb.png
dish_1566416299,44.9995,86.0,green beans olive oil,./data/images/dish_1566416299/rgb.png
dish_1563221602,447.893616,306.0,garlic mustard onions cranberries wheat berry pepperoni pizza chicken breast apple salt broccoli thyme olive oil squash vinegar spinach raw parmesan cheese cherry tomatoes,./data/images/dish_1563221602/rgb.png
dish_1558114484,151.479996,28.0,bacon,./data/images/dish_1558114484/rgb.png
dish_1563555543,268.380005,280.0,scrambled eggs pineapple,./data/images/dish_1563555543/rgb.png
dish_1563305005,1003.948853,720.0,carrot beef chicken wheat berry tofu spinach raw vinegar onions thyme olive oil broccoli salt garlic soy sauce white rice orange juice parsley kale lemon juice pepper shallots chili green onions,./data/images/dish_1563305005/rgb.png
dish_1565383062,362.960022,403.0,olives chicken cucumbers spinach raw,./data/images/dish_1565383062/rgb.png
dish_1560798815,404.963837,341.0,cheese pizza broccoli kale caesar dressing tofu parmesan cheese croutons cauliflower,./data/images/dish_1560798815/rgb.png
dish_1562010293,633.833069,404.0,pork wheat berry jalapenos mayonnaise pepper caesar salad carrot garlic salt cabbage lemon juice parsley olive oil,./data/images/dish_1562010293/rgb.png
dish_1562686520,346.47998,226.0,chicken apple sausage scrambled eggs,./data/images/dish_1562686520/rgb.png
dish_1558380014,92.459999,134.0,grapes,./data/images/dish_1558380014/rgb.png
dish_1562613010,90.271996,128.0,mixed greens cod,./data/images/dish_1562613010/rgb.png
dish_1558631932,214.931992,355.0,apple corn on the cob cherry tomatoes,./data/images/dish_1558631932/rgb.png
dish_1563911185,159.809174,133.0,olive oil green beans onions tomatoes bell peppers salt millet chicken garlic pepper spinach raw jalapenos,./data/images/dish_1563911185/rgb.png
dish_1565194906,451.795471,839.0,grapes watermelon pepper salsa carrot salt egg whites olive oil sweet potato,./data/images/dish_1565194906/rgb.png
dish_1560367698,556.721252,295.0,olive oil vinegar cherry tomatoes shallots parsley basil lemon juice brown rice pepper white rice garlic onions salt broccoli pork,./data/images/dish_1560367698/rgb.png
dish_1558379712,687.939026,119.0,almonds,./data/images/dish_1558379712/rgb.png
dish_1567612954,148.346344,155.0,olive oil sweet potato,./data/images/dish_1567612954/rgb.png
dish_1558722968,560.286011,284.0,cherry tomatoes cauliflower almonds corn on the cob,./data/images/dish_1558722968/rgb.png
dish_1562949205,80.220001,57.0,cantaloupe bacon,./data/images/dish_1562949205/rgb.png
dish_1566332268,567.580994,595.0,olives chicken spinach raw avocado caesar dressing cucumbers,./data/images/dish_1566332268/rgb.png
dish_1558116436,91.970001,17.0,bacon,./data/images/dish_1558116436/rgb.png
dish_1566849387,619.901978,517.0,parmesan cheese caesar salad olives chicken mixed greens avocado,./data/images/dish_1566849387/rgb.png
dish_1561481673,496.617004,324.0,honeydew melons yam bacon scrambled eggs,./data/images/dish_1561481673/rgb.png
dish_1558380181,374.936005,313.0,almonds deprecated grapes,./data/images/dish_1558380181/rgb.png
dish_1567625294,51.200001,32.0,avocado,./data/images/dish_1567625294/rgb.png
dish_1564169644,433.416992,163.0,cheese pizza,./data/images/dish_1564169644/rgb.png
dish_1558640941,21.73,53.0,carrot,./data/images/dish_1558640941/rgb.png
dish_1559844611,55.889999,81.0,grapes,./data/images/dish_1559844611/rgb.png
dish_1558028492,20.74,61.0,cantaloupe,./data/images/dish_1558028492/rgb.png
dish_1563395449,214.63649,222.0,tortilla chips pepper cheese black beans squash zucchini sour cream chili tomatoes cherry tomatoes carrot broccoli cheese pizza corn spinach raw olive oil onions lime garlic salt,./data/images/dish_1563395449/rgb.png
dish_1568313640,71.139999,145.0,onions mushroom mixed greens avocado,./data/images/dish_1568313640/rgb.png
dish_1561492665,81.950653,93.0,green onions salt caesar salad garlic onions olive oil country rice fish,./data/images/dish_1561492665/rgb.png
dish_1563555563,398.220001,304.0,scrambled eggs pineapple bacon,./data/images/dish_1563555563/rgb.png
dish_1566849269,249.85202,153.0,avocado parmesan cheese mixed greens,./data/images/dish_1566849269/rgb.png
dish_1565194823,386.59552,619.0,sweet potato salt pepper olive oil carrot egg whites grapes,./data/images/dish_1565194823/rgb.png
